Time,Bouldering,Slackline,Freshens (Front) ,Outdoor Patio,Light Therapy Station #1,Freshens (Lounge),Game Room,Light Therapy Station #2,Light Therapy Station #3,Quiet Lounge,Outdoor Deck,Fireplace (Lounge),Light Therapy Station #4,Event Space 150,#20,1A,1B,1C,NapZone,Medit 6,Music 12,Music 13,Medit 18,Grey Lounge,1D,1E,Yoga 22,1F,1G,Esports,1H,#30 (30),W/C 40 (13),Cardio 50 (17),Weight Room(40),CrossFit B40 (26),Sauna Left,Sauna Right,Total Patron #/hour 
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,2,1,21
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,class,0,0,24
8:30 AM,0,0,2,0,0,3,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,6,8,18,0,0,1,49
9:30 AM,0,0,6,0,0,2,0,0,0,3,0,3,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,2,1,0,0,5,5,6,9,3,0,0,51
10:30 AM,0,0,11,0,0,5,5,0,0,9,1,4,0,0,0,1,1,1,3,0,0,0,0,3,1,1,0,1,1,0,1,7,6,11,25,4,0,0,102
11:30 AM,0,0,13,0,0,7,2,0,0,7,0,5,0,0,0,1,2,2,5,0,0,0,0,0,1,1,0,2,1,0,1,5,6,8,22,class,1,0,0
12:30 PM,0,0,15,0,0,15,2,0,0,8,0,4,0,0,0,1,1,2,3,0,0,0,0,0,1,2,0,1,1,0,1,class,7,9,26,class,1,1,101
1:30 PM,0,0,6,0,0,11,2,0,0,9,0,5,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,2,1,0,1,3,6,4,21,2,1,1,82
2:30 PM,0,0,5,0,0,14,4,0,0,16,0,6,0,0,0,1,4,1,6,0,0,1,0,1,1,2,0,2,2,0,5,3,14,15,23,11,5,2,144
3:30 PM,0,0,4,0,0,13,2,0,0,8,0,9,0,0,0,2,4,1,3,0,2,1,0,1,2,2,event,3,2,8,1,5,13,10,33,5,4,1,139
4:30 PM,So rudly interrupted by the fire alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,1,1,1,0,1,0,0,0,2,1,0,1,1,13,1,class,8,10,22,class,3,2,75
6:30 PM,0,0,0,0,0,1,0,0,0,4,0,5,0,0,0,2,0,2,0,0,0,0,0,3,3,1,class,1,1,19,1,6,8,9,29,class,4,3,102
7:30 PM,Covering for esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,Bm in Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,Bm in Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,Bm in Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,class,2,3,15,2,0,0,22
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,class,3,6,12,class,0,0,23
8:30 AM,0,0,0,0,0,5,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,class,6,11,11,1,1,0,46
9:30 AM,0,0,0,0,0,4,1,0,0,2,0,3,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,3,6,7,17,2,1,0,54
10:30 AM,0,0,0,0,0,5,0,0,0,3,0,4,,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,4,7,10,20,1,0,0,61
11:30 AM,0,0,5,0,0,9,1,0,0,12,0,6,0,0,CLASS,2,1,1,6,0,0,0,0,2,1,2,0,0,1,0,2,5,4,8,13,2,2,2,87
12:30 PM,0,0,15,0,0,3,0,0,4,15,0,6,0,class,class,2,1,2,0,0,1,1,0,2,1,3,0,3,1,0,2,2,9,10,32,class,1,4,120
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,13,0,1,5,1,0,0,8,0,1,1,0,class,1,0,1,0,0,0,0,1,1,1,1,0,0,6,11,1,12,13,12,40,class,3,2,136
6:30 PM,0,0,0,0,0,6,2,0,0,6,0,2,1,0,0,1,0,1,0,0,1,0,0,2,1,1,0,1,1,14,1,9,12,9,38,class,2,0,#REF!
7:30 PM,0,0,0,0,0,3,3,0,0,6,0,2,0,event,0,3,2,1,0,1,1,1,0,1,2,1,0,1,1,17,3,,,,,,,,111
8:30 PM,0,0,0,0,0,1,2,0,0,4,0,2,0,event,class,2,2,2,0,0,0,0,0,0,1,1,0,1,0,17,0,7,6,2,26,class,2,3,49
9:30 PM,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,1,0,1,1,8,0,3,3,6,16,3,0,0,57
10:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,3,14,0,0,0,31
Area/Day Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#REF!
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,15,3,0,0,38
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,1,0,1,21
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,17,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,2,4,0,2,1,0,0,3,5,6,6,1,0,0,56
10:30 AM,0,0,8,0,0,8,2,0,0,9,0,5,0,0,0,1,1,1,2,0,1,1,0,0,2,1,0,1,1,0,1,1,5,3,14,3,1,0,72
11:30 AM,0,0,12,0,1,11,4,1,1,11,13,11,0,0,0,1,2,1,6,0,0,2,0,1,2,1,0,1,1,,0,4,5,12,17,class,2,1,124
12:30 PM,0,0,13,0,0,16,0,0,0,9,0,6,0,0,0,1,2,1,4,0,0,0,0,0,1,2,0,1,2,0,1,5,7,9,25,2,1,2,110
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,2,0,0,6,1,0,0,6,0,6,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,2,1,0,1,5,8,8,31,4,0,0,87
3:30 PM,0,0,5,0,0,8,0,0,0,8,0,7,0,0,0,3,2,2,0,0,0,0,0,4,2,1,0,0,1,12,0,12,7,8,24,3,0,1,110
4:30 PM,0,0,2,0,0,4,5,0,0,5,0,4,0,0,0,1,2,1,2,0,0,0,0,2,1,0,0,0,1,14,0,11,6,5,20,2,0,1,89
5:30 PM,0,0,3,0,0,5,5,0,0,5,0,6,0,0,event,1,2,1,1,0,0,0,0,2,2,1,0,2,1,16,2,10,8,4,28,1,0,0,106
6:30 PM,0,0,0,0,0,3,2,0,0,1,0,2,0,0,event,1,2,2,0,0,0,0,0,6,1,2,0,1,0,29,0,4,4,6,18,class,1,2,87
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,0,0,0,1,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,class,0,0,7,2,2,5,,,,,,30
9:30 PM,BM on Break,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0
10:30 PM,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,4,0,0,0,10,0,1,3,2,15,class,2,1,48
Area/Day Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,0,0,0,0,1,0,0,0,0,1,0,0,0,event,training,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,class,7,7,12,class,2,2,38
11:30 AM,0,0,0,0,0,0,0,0,0,2,0,1,0,Event,0,1,0,2,0,0,0,0,0,0,1,2,0,2,0,7,0,5,4,8,16,3,2,1,57
12:30 PM,0,0,0,0,0,3,0,0,0,0,0,0,0,event,training,2,1,1,1,0,0,0,0,0,2,1,0,1,1,14,1,3,2,7,14,3,2,0,59
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,1bm - bm on break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,0,0,0,0,10,0,0,1,0,2,0,0,0,1,6,2,0,0,0,0,0,0,1,1,0,2,1,9,0,0,3,5,20,4,0,0,68
4:30 PM,0,0,0,0,0,0,10,0,0,2,0,1,0,0,0,2,4,2,0,0,0,0,0,2,1,0,0,0,1,8,0,3,4,4,18,2,0,1,65
5:30 PM,0,0,0,0,0,2,5,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,2,3,4,0,3,3,22,1,2,4,4,11,5,1,0,79
6:30 PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,2,4,2,0,3,5,15,1,3,4,3,15,0,0,0,62
7:30 PM,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,4,2,0,2,1,18,2,2,2,3,10,0,1,1,55
8:30 PM,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,0,1,0,5,0,1,0,0,5,13,1,2,2,4,7,0,0,1,62
9:30 PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,9,0,2,1,3,7,0,0,2,33
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,8,2,0,1,20
11:30 AM,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,3,5,12,2,1,0,36
12:30 PM,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,1,3,4,2,0,0,0,0,0,4,4,2,1,2,5,0,0,4,2,7,1,1,2,55
1:30 PM,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,3,2,1,0,0,0,0,0,1,2,class,1,2,3,0,0,3,1,10,1,1,0,39
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,0,0,2,2,0,0,0,8,0,4,0,0,0,1,2,1,1,0,0,0,0,0,2,2,0,1,1,6,1,class,7,1,24,3,0,0,
4:30 PM,0,0,0,0,0,6,0,0,0,10,0,3,0,0,0,1,2,1,2,0,0,1,0,0,1,1,0,2,1,10,1,class,3,11,15,3,1,1,76
5:30 PM,0,0,2,0,1,2,0,0,0,7,0,4,0,0,0,1,2,1,1,0,0,0,0,0,2,4,0,2,1,17,2,1,4,10,10,1,2,2,79
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,1,2,2,0,0,0,1,0,0,2,3,0,2,1,15,1,6,3,4,14,1,1,0,75
8:30 PM,0,0,0,0,0,2,0,0,0,6,0,5,0,0,0,1,2,2,1,0,0,0,0,4,1,2,0,2,1,12,2,11,10,12,38,8,3,3,128
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,11,crossfit,0,0,18
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,21,1,1,1,38
8:30 AM,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,6,18,4,1,2,49
9:30 AM,0,0,5,0,0,1,0,0,0,5,0,3,0,0,0,1,2,1,3,0,0,1,0,1,1,1,0,1,0,0,0,3,5,3,11,1,1,0,50
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,5,0,0,15,3,0,0,19,0,9,0,0,0,1,5,1,3,0,0,0,0,2,1,1,0,1,1,0,1,4,9,15,19,class,0,0,115
12:30 PM,0,0,27,0,0,27,2,0,0,24,3,12,0,0,0,2,1,1,6,0,1,1,0,2,3,1,0,1,1,0,2,class,8,13,28,class,0,0,166
1:30 PM,,,,,,,4,0,0,12,0,13,0,0,0,2,3,1,6,0,0,0,0,2,2,1,0,1,2,0,1,7,8,10,33,3,1,0,112
2:30 PM,0,0,13,0,0,10,3,0,0,14,0,11,0,0,class,2,5,1,2,0,1,1,0,1,1,2,0,1,1,0,1,5,21,11,41,7,2,3,160
3:30 PM,0,0,8,0,0,4,2,0,0,12,0,10,0,0,Class,2,1,2,2,0,1,0,0,5,1,4,CLass,1,0,18,0,9,12,8,23,3,2,2,132
4:30 PM,0,0,6,0,0,6,3,0,0,10,0,9,0,0,Class,1,1,3,1,0,0,0,0,3,1,2,0,1,0,19,0,,10,7,22,CLass,1,1,107
5:30 PM,0,0,4,0,0,5,3,0,0,9,0,8,0,0,,2,0,3,2,0,0,0,0,3,1,2,0,0,0,15,0,,11,7,22,CLass,1,2,100
6:30 PM,0,0,6,0,0,7,3,0,0,8,0,7,0,0,,1,1,2,1,0,0,0,0,2,2,2,0,1,0,12,0,,11,6,32,CLass,1,1,106
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,5,0,0,6,3,0,0,8,0,7,0,0,,1,1,3,1,0,0,0,0,3,1,3,0,1,0,12,0,,12,5,38,CLass,3,2,115
9:30 PM,0,0,4,0,0,6,2,0,0,8,0,6,0,0,,2,0,1,1,0,1,0,0,5,2,2,0,0,1,10,1,3,11,4,25,4,2,1,102
10:30 PM,0,0,3,1,0,5,0,0,0,7,0,5,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,1,0,9,1,3,7,3,16,2,0,1,71
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,2,1,0,19
7:30 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,class,3,3,23,1,1,1,35
8:30 AM,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,2,3,6,15,3,1,0,42
9:30 AM,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,4,9,11,15,5,1,0,65
10:30 AM,0,0,14,0,0,11,0,0,2,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,4,10,8,24,3,1,2,91
11:30 AM,0,0,8,0,0,8,2,0,0,0,0,8,0,0,0,2,1,2,5,0,0,0,0,0,0,1,class,2,3,0,1,1,5,3,14,2,1,1,70
12:30 PM,,bm on break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:30 PM,0,0,6,0,0,9,0,0,0,7,0,4,0,0,0,1,2,3,2,0,0,0,0,0,4,0,,2,1,0,3,1,6,15,27,2,1,2,98
2:30 PM,One BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,7,0,0,9,3,1,0,8,0,,7,0,0,4,1,6,1,0,0,0,0,2,1,1,0,2,1,12,0,3,4,8,28,5,2,1,117
4:30 PM,0,0,6,0,0,6,3,0,0,10,0,12,0,0,0,2,1,3,0,0,0,1,0,0,3,3,0,1,1,0,1,3,10,8,28,class,2,1,105
5:30 PM,0,0,0,0,0,14,3,0,0,11,0,4,,,0,5,2,1,2,0,0,2,0,0,3,1,0,4,2,22,1,4,8,7,39,class,3,3,141
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,0,0,0,0,0,5,4,0,0,5,0,7,0,0,class,5,2,1,0,0,0,0,0,3,1,1,0,2,3,14,0,8,8,15,25,3,3,4,119
8:30 PM,0,0,0,0,0,7,0,0,0,7,0,1,0,0,class,0,2,2,0,0,0,0,0,1,1,2,0,2,4,17,3,5,10,15,20,class,0,4,103
9:30 PM,bm on break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,bm covering for esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,0,0,0,12
7:30 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,20,class,2,1,36
8:30 AM,0,0,5,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,5,15,2,1,0,47
9:30 AM,0,0,6,0,0,5,0,0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4,1,0,0,3,3,9,14,3,0,0,57
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,8,0,0,9,1,0,0,6,0,5,0,0,0,1,1,2,4,0,0,0,0,0,1,2,0,1,2,0,1,3,6,5,22,3,1,0,84
12:30 PM,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,only 1 bm,0
1:30 PM,0,0,10,0,0,7,4,0,0,10,0,9,0,0,0,3,2,2,1,0,0,1,0,0,1,3,0,3,1,0,2,5,3,8,23,3,1,2,104
2:30 PM,0,0,14,0,1,12,0,1,0,15,0,9,1,0,0,1,2,5,2,0,0,0,0,0,1,2,0,1,2,0,2,4,16,2,25,4,1,1,124
3:30 PM,0,0,3,0,1,12,1,1,0,11,0,11,1,0,0,2,2,2,2,0,2,2,0,0,1,1,class,1,3,10,1,12,7,10,24,6,0,1,130
4:30 PM,0,0,13,0,1,10,0,1,0,10,1,5,1,0,class,4,2,3,1,0,2,2,0,0,2,2,0,1,1,13,1,4,7,7,39,3,3,3,142
5:30 PM,0,0,14,0,0,5,0,1,0,3,0,6,0,0,0,4,2,3,0,0,0,1,0,0,3,1,0,1,2,25,0,class,8,7,23,class,0,0,109
6:30 PM,0,0,0,0,,0,5,0,0,,8,4,0,0,0,1,0,1,1,0,0,0,0,0,4,1,0,0,2,19,1,6,8,6,23,class,1,4,95
7:30 PM,0,0,0,0,0,1,0,0,0,7,0,2,0,0,class,3,1,2,1,0,0,0,0,0,3,1,0,1,2,12,1,10,9,7,21,class,2,0,86
8:30 PM,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,3,0,0,0,1,0,0,2,3,0,0,1,12,1,7,4,6,16,2,2,0,66
9:30 PM,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,2,0,0,0,1,0,2,3,3,0,1,1,11,0,1,6,5,19,5,1,5,73
10:30 PM,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,5,0,3,0,1,11,2,3,0,39
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,meeting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,22,2,0,0,30
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,meeting,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,class,2,4,14,5,1,1,30
8:30 AM,0,0,3,0,0,2,0,0,0,2,0,3,0,0,1,1,1,0,1,0,0,0,0,1,1,2,0,1,0,0,0,3,5,7,16,4,1,0,55
9:30 AM,0,0,2,0,0,3,0,0,0,3,0,4,0,0,0,1,1,1,0,0,0,0,0,2,1,2,0,1,1,0,1,4,4,3,13,3,1,0,51
10:30 AM,0,0,9,0,0,6,0,0,0,9,0,4,0,0,0,1,2,1,1,0,0,0,0,3,1,1,0,1,1,0,2,3,6,7,9,1,0,0,68
11:30 AM,0,0,9,0,3,6,1,0,0,13,0,5,0,0,class,1,2,1,3,0,0,0,0,0,1,0,0,1,1,0,2,2,4,6,22,1,1,2,87
12:30 PM,0,0,5,0,0,13,0,0,0,10,0,3,0,class,class,0,2,1,2,0,0,0,0,1,1,1,0,1,1,0,2,3,7,8,17,class,1,0,79
1:30 PM,0,0,7,0,0,11,1,0,0,12,0,4,0,0,0,1,4,1,1,0,0,0,0,1,6,1,0,1,0,0,2,0,4,7,16,1,4,3,
2:30 PM,0,0,1,0,0,12,0,0,0,8,0,6,0,0,0,2,4,1,2,0,0,0,0,3,0,2,0,1,1,0,2,3,4,6,18,3,2,2,83
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,7,0,0,6,2,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,1,1,16,1,6,3,4,27,class,3,2,98
6:30 PM,0,0,4,0,0,3,3,0,0,4,0,2,0,0,0,1,2,1,0,0,0,0,0,0,3,6,0,2,2,10,1,3,2,3,25,2,1,1,81
7:30 PM,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,3,12,0,0,3,4,17,3,0,1,52
8:30 PM,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,11,0,3,4,5,22,class,2,1,54
9:30 PM,bm tearing down event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,6,0,3,2,2,7,0,0,3,29
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,1,1,14
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1,0,1,11
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,3,0,0,0,10
10:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,0,1,7
11:30 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,0,13
12:30 PM,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,0,0,0,16
1:30 PM,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,1,0,0,20
2:30 PM,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,0,12
3:30 PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,,0,0,0,3,1,3,2,0,0,0,14
4:30 PM,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,0,0,0,19
5:30 PM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,2,13,1,0,0,33
6:30 PM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,3,1,0,4,4,0,0,2,0,1,0,1,0,0,0,1,5,9,2,3,2,46
7:30 PM,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,1,0,0,2,2,0,2,1,0,0,0,2,2,12,1,3,1,39
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,17,Class,0,0,29
7:30 AM,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,1,3,0,38
8:30 AM,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,12,3,0,0,36
9:30 AM,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,5,6,8,17,2,0,0,51
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
